target_date,selected_historical_year,selected_historical_date,selected_station_id,T_proj,R_proj,W_proj,T_hist,R_hist,W_hist,dT_norm,dR_norm,dW_norm,delta_D,rank
2029-01-04,2018,2018-01-04,06180,1.9942666292190552,9.90018081665039,0.8981016278266907,2.8902777777777775,11.680555555555555,3.448951048951049,0.034344,0.005046,0.22206,0.081869,1
2029-01-05,2025,2025-01-05,06180,0.5388535857200623,11.039632797241211,5.090025424957275,0.9361111111111112,11.347222222222221,6.080555555555556,0.015227,0.000872,0.086229,0.032221,1
2029-01-06,2019,2019-01-06,06180,2.236382007598877,3.8109753131866455,1.9583373069763184,1.6263888888888889,29.73611111111111,2.287857142857143,0.023381,0.073475,0.028686,0.040001,1
2029-01-07,2019,2019-01-07,06180,2.695589065551758,6.135105133056641,1.96477210521698,4.606944444444444,7.944444444444445,4.221527777777777,0.073262,0.005128,0.196458,0.089781,1
2029-01-08,2017,2017-01-08,06180,1.0074288845062256,6.780974864959717,2.285215377807617,-0.4527777777777778,13.375,2.877083333333333,0.05597,0.018688,0.051524,0.043452,1
2029-01-09,2025,2025-01-09,06180,1.3086549043655396,6.642958641052246,2.291227102279663,2.9625000000000004,7.659722222222222,2.8409722222222222,0.063392,0.002882,0.047857,0.040578,1
2029-01-10,2025,2025-01-10,06180,-0.3140561580657959,9.545272827148438,4.905360698699951,0.9833333333333333,16.02777777777778,4.8493055555555555,0.049729,0.018372,0.00488,0.026867,1
2029-01-11,2025,2025-01-11,06180,-0.43050745129585266,7.020831108093262,8.684911727905273,0.6041666666666666,24.770833333333332,8.972222222222221,0.039659,0.050306,0.025011,0.038459,1
2029-01-12,2017,2017-01-12,06180,0.5188899636268616,7.394375324249268,11.48723316192627,2.7916666666666665,34.75,8.366666666666667,0.087116,0.077529,0.271655,0.139602,1
2029-01-13,2021,2021-01-13,06180,-1.4984380006790161,30.16327476501465,9.96642017364502,1.8041666666666667,13.118055555555555,7.487500000000001,0.126589,0.048308,0.215798,0.129868,1
2029-01-14,2016,2016-01-14,06180,-2.417449712753296,21.47469711303711,6.033344268798828,-1.4520833333333334,7.923611111111111,4.520138888888889,0.037003,0.038406,0.131729,0.065841,1
2029-01-15,2021,2021-01-15,06180,-1.9051264524459839,36.7127799987793,5.859355926513672,-2.9881944444444444,36.56944444444444,5.384027777777778,0.041514,0.000406,0.041379,0.029141,1
2029-01-16,2024,2024-01-16,06180,-4.058426856994629,38.05146789550781,5.915598392486572,-4.375,50.0,4.288194444444445,0.012134,0.033864,0.141671,0.057514,1
2029-01-17,2025,2025-01-17,06180,3.1627678871154785,3.618391275405884,4.4061455726623535,4.061111111111111,11.875,5.343055555555555,0.034434,0.0234,0.081561,0.045262,1
2029-01-18,2025,2025-01-18,06180,4.775636672973633,38.344112396240234,3.1133365631103516,4.229166666666667,7.691588785046729,3.295833333333333,0.020946,0.086873,0.015887,0.039207,1
2029-01-19,2020,2020-01-19,06180,6.044395923614502,5.214471340179443,3.159741163253784,3.4458333333333333,47.43055555555556,3.25,0.099603,0.119646,0.007857,0.078092,1
2029-01-20,2017,2017-01-20,06180,7.950387954711914,37.67869567871094,4.577564239501953,4.821527777777778,48.77777777777778,5.058333333333334,0.11993,0.031456,0.041852,0.069964,1
2029-01-21,2022,2022-01-21,06180,5.346195697784424,34.376808166503906,4.839754104614258,2.6104166666666666,40.263888888888886,5.177777777777778,0.104863,0.016685,0.029426,0.055778,1
2029-01-22,2020,2020-01-22,06180,5.047660827636719,31.012636184692383,6.054717540740967,4.85,28.220588235294116,4.913888888888889,0.007576,0.007913,0.099313,0.035198,1
2029-01-23,2025,2025-01-23,06180,6.323007583618164,5.405779838562012,6.794882297515869,3.495138888888889,6.75,7.043749999999999,0.108393,0.00381,0.021665,0.050999,1
2029-01-24,2020,2020-01-24,06180,6.079979419708252,44.072593688964844,5.005486965179443,6.25625,20.555555555555557,5.432638888888889,0.006756,0.06665,0.037185,0.033853,1
2029-01-25,2020,2020-01-25,06180,8.274201393127441,13.445852279663086,4.137783527374268,5.611111111111111,34.229166666666664,4.077083333333333,0.102077,0.058903,0.005284,0.060087,1
2029-01-26,2020,2020-01-26,06180,8.457587242126465,14.137832641601562,3.6468043327331543,4.139583333333333,14.180555555555555,5.063888888888888,0.16551,0.000121,0.123362,0.103249,1
2029-01-27,2019,2019-01-27,06180,2.584869384765625,47.76821517944336,7.002063274383545,2.5055555555555555,7.972222222222222,6.179861111111111,0.00304,0.112787,0.071575,0.056525,1
2029-01-28,2015,2015-01-28,06180,4.3246965408325195,9.281792640686035,7.112483978271484,3.160416666666667,5.923611111111111,8.316666666666668,0.044627,0.009518,0.104828,0.052154,1
2029-01-29,2019,2019-01-29,06180,0.275402307510376,43.13484573364258,4.161845684051514,0.8791666666666667,56.34027777777778,3.7562499999999996,0.023142,0.037426,0.035308,0.031077,1
2029-01-30,2021,2021-01-30,06180,-3.966130018234253,51.400760650634766,4.2205891609191895,-1.5777777777777777,31.26388888888889,3.838194444444444,0.091546,0.05707,0.033289,0.063726,1
2029-01-31,2022,2022-01-31,06180,-5.297244548797607,36.28431701660156,2.675584077835083,0.4673611111111111,24.38888888888889,2.2078014184397166,0.220958,0.033713,0.040722,0.110714,1
2029-10-01,2023,2023-10-01,06180,14.571419715881348,49.45432662963867,3.1463844776153564,14.794444444444444,76.50694444444444,3.5340277777777778,0.008549,0.076671,0.033746,0.036544,1
2029-10-02,2022,2022-10-02,06180,12.620112419128418,103.36161804199219,5.40375280380249,12.510416666666666,124.0625,5.821527777777778,0.004205,0.058669,0.036369,0.030193,1
2029-10-03,2017,2017-10-03,06180,12.311689376831055,114.71880340576172,7.211861610412598,12.962499999999999,112.49305555555556,7.311805555555556,0.024946,0.006308,0.0087,0.014481,1
2029-10-04,2023,2023-10-04,06180,12.843551635742188,106.51666259765625,7.721906661987305,14.174305555555556,96.55555555555556,7.993055555555555,0.051008,0.028231,0.023604,0.035954,1
2029-10-05,2017,2017-10-05,06180,11.236403465270996,60.14259719848633,6.891582012176514,10.359722222222222,43.36805555555556,5.234722222222222,0.033603,0.047541,0.144235,0.070974,1
2029-10-06,2024,2024-10-06,06180,11.271419525146484,114.46028137207031,3.818204879760742,10.875,112.8125,3.3777777777777778,0.015195,0.00467,0.038341,0.018981,1
2029-10-07,2024,2024-10-07,06180,14.845600128173828,51.76241683959961,6.2938456535339355,12.266666666666667,49.576388888888886,6.827083333333333,0.098851,0.006195,0.04642,0.055325,1
2029-10-08,2024,2024-10-08,06180,12.846529960632324,46.241058349609375,4.495075702667236,13.570833333333333,17.77777777777778,4.544444444444444,0.027763,0.080669,0.004298,0.036595,1
2029-10-09,2017,2017-10-09,06180,9.977434158325195,120.7740707397461,5.263578414916992,9.120979020979021,135.86111111111111,5.231468531468532,0.032828,0.042759,0.002795,0.026797,1
2029-10-10,2021,2021-10-10,06180,11.038569450378418,106.91861724853516,4.517751693725586,10.286111111111111,76.45833333333333,4.388888888888889,0.028842,0.086328,0.011218,0.040801,1
2029-10-11,2018,2018-10-11,06180,16.813091278076172,99.93384552001953,1.591692566871643,15.09290780141844,122.40277777777777,6.019148936170213,0.065935,0.06368,0.385424,0.161105,1
2029-10-12,2022,2022-10-12,06180,17.874666213989258,57.52067947387695,3.769012451171875,11.013194444444444,68.26388888888889,3.793055555555556,0.263001,0.030448,0.002093,0.114963,1
2029-10-13,2022,2022-10-13,06180,14.18386459350586,75.28910827636719,3.4745638370513916,12.130555555555555,56.923611111111114,4.293749999999999,0.078704,0.05205,0.071313,0.06849,1
2029-10-14,2021,2021-10-14,06180,11.03999137878418,59.7818489074707,5.654766082763672,11.67361111111111,55.0625,5.520833333333333,0.024287,0.013375,0.011659,0.017225,1
2029-10-15,2015,2015-10-15,06180,8.874513626098633,82.24275970458984,5.574024677276611,10.258333333333333,64.5625,6.356249999999999,0.053042,0.050108,0.068095,0.056678,1
2029-10-16,2016,2016-10-16,06180,6.789238452911377,18.464685440063477,4.3900251388549805,8.094444444444443,8.284722222222221,6.227083333333334,0.050029,0.028851,0.159922,0.076643,1
2029-10-17,2020,2020-10-17,06180,4.580104351043701,96.80062103271484,3.490025281906128,8.356944444444444,90.09722222222223,4.007638888888889,0.144767,0.018998,0.04506,0.077124,1
2029-10-18,2015,2015-10-18,06180,6.220228672027588,47.514854431152344,3.3900253772735596,9.429861111111112,18.07638888888889,3.5659722222222223,0.123026,0.083432,0.015317,0.078835,1
2029-10-19,2018,2018-10-19,06180,8.734264373779297,88.99996185302734,3.1241776943206787,8.740972222222222,92.86805555555556,2.584027777777778,0.000257,0.010963,0.047022,0.017498,1
2029-10-20,2019,2019-10-20,06180,13.100409507751465,29.18279266357422,2.033618211746216,11.911111111111111,47.96527777777778,2.029577464788732,0.045586,0.053232,0.000352,0.03431,1
2029-10-21,2019,2019-10-21,06180,13.039793968200684,48.940765380859375,2.3900253772735596,11.941666666666666,16.944444444444443,3.1743055555555557,0.042091,0.090682,0.068274,0.064523,1
2029-10-22,2022,2022-10-22,06180,12.420588493347168,26.362300872802734,2.6632628440856934,12.991666666666667,28.493055555555557,2.4069444444444446,0.021889,0.006039,0.022313,0.017261,1
2029-10-23,2023,2023-10-23,06180,8.262215614318848,57.190399169921875,3.1758453845977783,10.058333333333334,56.6875,3.9736111111111105,0.068845,0.001425,0.069448,0.0488,1
2029-10-24,2016,2016-10-24,06180,7.1051344871521,80.18798828125,3.591984510421753,8.004861111111111,70.47916666666667,3.861111111111111,0.034487,0.027516,0.023428,0.029078,1
2029-10-25,2016,2016-10-25,06180,7.581449508666992,42.58559036254883,4.823577880859375,6.848611111111111,48.048611111111114,3.1664285714285714,0.02809,0.015483,0.14426,0.059159,1
2029-10-26,2016,2016-10-26,06180,3.9038710594177246,77.16804504394531,4.777981281280518,6.574305555555556,48.78472222222222,2.8609929078014185,0.102358,0.080442,0.16688,0.11514,1
2029-10-27,2023,2023-10-27,06180,6.673288345336914,30.411279678344727,2.2764346599578857,6.409027777777777,28.36111111111111,5.213194444444444,0.010129,0.00581,0.255654,0.082491,1
2029-10-28,2021,2021-10-28,06180,11.613797187805176,55.17870330810547,4.999847412109375,12.499305555555557,53.43055555555556,5.615972222222222,0.033942,0.004954,0.053636,0.031154,1
2029-10-29,2021,2021-10-29,06180,11.329456329345703,51.81541061401367,5.6243085861206055,11.226573426573427,69.52777777777777,5.611188811188811,0.003944,0.050199,0.001142,0.01698,1
2029-10-30,2020,2020-10-30,06180,9.912385940551758,69.35730743408203,4.021774768829346,9.681944444444445,17.22222222222222,4.434722222222223,0.008833,0.147758,0.035948,0.058645,1
2029-10-31,2015,2015-10-31,06180,10.078964233398438,57.96242904663086,4.008370876312256,10.856944444444444,62.708333333333336,5.479166666666667,0.02982,0.013451,0.128037,0.054374,1
2032-03-01,2024,2024-03-01,06180,7.501015663146973,15.632949829101562,4.346384525299072,5.456250000000001,25.770833333333332,4.4743055555555555,0.078376,0.028732,0.011136,0.043311,1
2032-03-02,2015,2015-03-02,06180,9.054423332214355,30.572078704833984,7.42288064956665,3.863380281690141,37.05555555555556,6.483802816901409,0.198973,0.018375,0.08175,0.109627,1
2032-03-03,2019,2019-03-03,06180,10.950407028198242,100.71564483642578,8.691996574401855,6.645833333333333,59.49305555555556,5.972916666666666,0.164995,0.11683,0.236705,0.172058,1
2032-03-04,2024,2024-03-04,06180,11.249066352844238,107.68013000488281,4.766773700714111,4.548611111111111,125.65277777777777,5.697222222222222,0.256829,0.050937,0.080998,0.142312,1
2032-03-05,2020,2020-03-05,06180,8.580897331237793,49.25772476196289,3.2027435302734375,3.6430555555555557,93.97916666666667,3.3381944444444445,0.189268,0.126746,0.011791,0.117269,1
2032-03-06,2015,2015-03-06,06180,7.403345108032227,25.868501663208008,5.493036270141602,5.651388888888889,29.70138888888889,5.250694444444445,0.067153,0.010863,0.021097,0.036449,1
2032-03-07,2015,2015-03-07,06180,7.012389659881592,36.66388702392578,6.1737871170043945,6.388888888888889,60.486111111111114,6.581944444444444,0.023899,0.067515,0.035531,0.040474,1
2032-03-08,2016,2016-03-08,06180,4.006499290466309,131.9068603515625,4.0347580909729,2.740277777777778,61.375,3.267361111111111,0.048534,0.199896,0.066804,0.099424,1
2032-03-09,2019,2019-03-09,06180,4.466259479522705,124.65484619140625,9.463786125183105,5.1194444444444445,88.97202797202797,8.912500000000001,0.025037,0.10113,0.047991,0.054751,1
2032-03-10,2015,2015-03-10,06180,7.418410778045654,136.11817932128906,6.181570529937744,6.781944444444445,126.53521126760563,6.240277777777778,0.024396,0.027159,0.005111,0.019439,1
2032-03-11,2022,2022-03-11,06180,3.3660600185394287,137.1407012939453,7.277472496032715,3.4652777777777777,142.44444444444446,9.497916666666667,0.003803,0.015031,0.193297,0.06402,1
2032-03-12,2021,2021-03-12,06180,7.221869468688965,30.230632781982422,6.001898288726807,5.050000000000001,83.86111111111111,7.752083333333333,0.083248,0.151996,0.152359,0.124606,1
2032-03-13,2017,2017-03-13,06180,4.871129035949707,92.49291229248047,3.238232374191284,3.045138888888889,71.48611111111111,3.4895833333333335,0.06999,0.059536,0.021881,0.052421,1
2032-03-14,2020,2020-03-14,06180,-0.11419635266065598,150.0503387451172,4.757817268371582,2.303472222222222,158.59027777777777,4.364583333333333,0.09267,0.024203,0.034232,0.054598,1
2032-03-15,2023,2023-03-15,06180,-1.237833023071289,153.21754455566406,3.2309229373931885,2.9458333333333333,140.17361111111111,5.970833333333333,0.16036,0.036968,0.238518,0.14679,1
2032-03-16,2023,2023-03-16,06180,0.6870203614234924,61.92036056518555,5.999022006988525,3.03125,138.36805555555554,5.865277777777778,0.089855,0.216663,0.011643,0.104433,1
2032-03-17,2024,2024-03-17,06180,2.1372334957122803,148.76058959960938,5.02745246887207,2.792361111111111,177.06944444444446,4.914583333333334,0.025111,0.080231,0.009826,0.037061,1
2032-03-18,2021,2021-03-18,06180,1.492324948310852,139.3294219970703,2.4078447818756104,2.401388888888889,129.29861111111111,3.695138888888889,0.034845,0.028429,0.112063,0.056085,1
2032-03-19,2021,2021-03-19,06180,2.1082372665405273,125.7059097290039,4.985424995422363,1.2069444444444446,157.96527777777777,4.790972222222222,0.034547,0.091427,0.016928,0.046325,1
2032-03-20,2016,2016-03-20,06180,7.055513858795166,121.97821044921875,2.8173043727874756,4.403472222222223,104.375,2.2256944444444446,0.101653,0.04989,0.051502,0.071079,1
2032-03-21,2024,2024-03-21,06180,7.274130344390869,111.87150573730469,2.818159341812134,6.043356643356644,84.64583333333333,2.8,0.047176,0.077161,0.001581,0.042493,1
2032-03-22,2022,2022-03-22,06180,6.766706466674805,136.02145385742188,1.7487014532089233,5.182638888888889,150.29166666666666,2.1885714285714286,0.060718,0.040444,0.038292,0.047908,1
2032-03-23,2021,2021-03-23,06180,5.999075412750244,66.80464172363281,2.9308927059173584,6.089583333333334,42.701388888888886,4.027777777777778,0.003469,0.068312,0.095487,0.050527,1
2032-03-24,2024,2024-03-24,06180,4.863576412200928,63.66863250732422,3.546384334564209,5.0875,64.98611111111111,4.4840277777777775,0.008583,0.003734,0.081625,0.029041,1
2032-03-25,2015,2015-03-25,06180,4.820924758911133,112.25823211669922,5.706694602966309,4.822916666666667,92.88194444444444,5.725694444444445,7.6e-05,0.054915,0.001654,0.017001,1
2032-03-26,2016,2016-03-26,06180,4.077887058258057,176.8224639892578,6.083243370056152,5.011111111111111,191.47916666666666,5.50625,0.035771,0.041539,0.050229,0.041839,1
2032-03-27,2024,2024-03-27,06180,5.52111291885376,180.15359497070312,5.407454013824463,8.008333333333333,177.59027777777777,5.093055555555555,0.095335,0.007265,0.027369,0.048524,1
2032-03-28,2020,2020-03-28,06180,3.053875684738159,186.48562622070312,3.2309229373931885,6.027083333333334,172.45138888888889,3.6437500000000003,0.113963,0.039775,0.035938,0.068299,1
2032-03-29,2017,2017-03-29,06180,3.7828285694122314,38.9169921875,5.018205165863037,4.967361111111111,34.604166666666664,3.447222222222222,0.045403,0.012223,0.136759,0.062856,1
2032-03-30,2015,2015-03-30,06180,4.619546890258789,77.88349151611328,11.390753746032715,5.965972222222223,90.04166666666667,9.281944444444445,0.051609,0.034458,0.183579,0.086054,1
2032-03-31,2020,2020-03-31,06180,3.918764591217041,144.74998474121094,5.3870720863342285,4.008333333333334,199.30555555555554,4.648611111111111,0.003433,0.154618,0.064285,0.067044,1
2032-06-01,2022,2022-06-01,06180,13.0194091796875,246.55931091308594,2.746384382247925,12.105555555555556,194.81944444444446,2.3825174825174824,0.035028,0.146637,0.031676,0.067505,1
2032-06-02,2017,2017-06-02,06180,12.669332504272461,256.84356689453125,3.061677932739258,14.068055555555555,251.73611111111111,3.3069444444444445,0.053613,0.014475,0.021351,0.032193,1
2032-06-03,2022,2022-06-03,06180,12.064994812011719,198.995849609375,2.830617904663086,12.66875,147.72222222222223,3.8784722222222223,0.023142,0.145316,0.091219,0.080217,1
2032-06-04,2024,2024-06-04,06180,13.403546333312988,275.1654357910156,3.60274338722229,15.314583333333335,283.09027777777777,4.49375,0.07325,0.02246,0.077565,0.059308,1
2032-06-05,2021,2021-06-05,06180,17.092947006225586,217.7384796142578,2.413639783859253,17.485416666666666,311.4236111111111,2.889473684210526,0.015043,0.265516,0.041423,0.098099,1
2032-06-06,2021,2021-06-06,06180,18.325895309448242,270.0045166015625,2.630922794342041,19.50486111111111,306.7291666666667,2.0957746478873243,0.04519,0.104082,0.046586,0.063277,1
2032-06-07,2020,2020-06-07,06180,15.173065185546875,267.7199401855469,3.0309228897094727,13.710416666666667,256.15972222222223,3.920138888888889,0.056063,0.032763,0.077409,0.055477,1
2032-06-08,2020,2020-06-08,06180,13.15254020690918,128.5028076171875,2.022794246673584,14.404166666666665,158.125,2.360294117647059,0.047975,0.083953,0.02938,0.05319,1
2032-06-09,2020,2020-06-09,06180,12.596532821655273,135.19944763183594,3.0027434825897217,14.513194444444444,186.5,1.9756944444444444,0.073466,0.145392,0.089408,0.099826,1
2032-06-10,2024,2024-06-10,06180,13.803332328796387,229.80902099609375,7.130227088928223,14.04861111111111,207.53472222222223,7.043749999999999,0.009402,0.063128,0.007528,0.024958,1
2032-06-11,2020,2020-06-11,06180,13.834451675415039,183.42559814453125,5.369532585144043,18.119444444444444,164.11111111111111,5.331250000000001,0.164244,0.05474,0.003333,0.083119,1
2032-06-12,2024,2024-06-12,06180,12.998827934265137,107.36476135253906,6.586532115936279,12.051388888888889,188.15972222222223,6.229166666666667,0.036315,0.228983,0.03111,0.092554,1
